title,matched_categories_ml,matched_scores_ml,source
"고려대세종캠퍼스–한국보건사회연구원, MOU 체결",지역사회 ESG 파트너십,0.448,industry_risk
고려대 세종캠-한국보건사회연구원 업무협약(MOU) 체결,지역사회 ESG 파트너십,0.464,industry_risk
"스타벅스 청년인재 프로그램 11기 모집… ""꿈꾸는 대학생 모여라""",,,industry_risk
"충남도립대-청양군, '대학지원체계(RISE) 사업' 추진 위해 맞손",,,industry_risk
충남 태안군 백석·청운·한서 3개 대학과 손잡고 해양 치유 관광도시 ...,,,industry_risk
"태안군, '해양 치유 관광도시' 도약 위해 도내 3개 대학과 '맞손'",,,industry_risk
"태안군, 한서대 등 충남 3개 대학과 ‘맞손’...“해양치유도시 도약”",,,industry_risk
"이근배 전남대 총장 ""시대가 요구하는 글로컬 명문대학으로""",,,industry_risk
"[글로컬대학 기획] 한의학 '실크로드' 개척…대구한의대, 지역-세계 '가...",,,industry_risk
"천안고용노동청, 상명대 등 지역 10개 대학과 업무협약 체결",,,industry_risk
"이동현 총장, 경기도의회 방문해 학교 발전 및 지역 협력 논의",,,industry_risk
"울산대 의대 지역교육시설 '아산의학관' 개관 ""지역사회와 협력""",,,industry_risk
울산대 의과대학 교육 위한 '아산의학관' 개관,,,industry_risk
"영진사이버대, 대구광역시청소년단체협의회·유네스코대구협회와 산학...",지역사회 ESG 파트너십,0.452,industry_risk
"삼육보건대·명지전문대학, 서울 RISE 사업 협력 협약",지역사회 ESG 파트너십,0.513,industry_risk
"삼육보건대학교–명지전문대학, 서울 RISE 사업 협력 위한 업무협약 체...",지역사회 ESG 파트너십,0.502,industry_risk
"세인트조지 의과대학, 세계 결핵의 날 맞아 한국의 결핵 부담 조명",,,industry_risk
"대전시, 글로컬대학 선정 총력 대응…대학별 전담팀 본격 가동",,,industry_risk
"대전시, 글로컬대학 선정 본격 돌입…대학별 TF 가동",,,industry_risk
대전시 “글로컬대학 선정 지원에 화력 집중”,,,industry_risk
"한국교통대, 개교 120주년 맞아 지역사회 환경정화 봉사활동 펼쳐",,,industry_risk
"대경대, 진접읍 자치위원회 한류캠퍼스 방문·지역사회 발전 토론회 개...",,,industry_risk
"[경성대] 대학일자리플러스센터, 졸업생 특화 프로그램 운영 외",,,industry_risk
"서울대, '대학동 고시촌 상생버스' 운영…지역 상생 모색",,,industry_risk
"대구대, RISE 사업 통해 지역·대학 혁신 추진한다",지역사회 ESG 파트너십,0.501,industry_risk
정부 일반대학 재정 지원금 10% 줄여…정원 줄이는 대학 300억 지원,,,industry_risk
"""급변하는 대학교육 질 높여 혁신의 길 가겠다""",,,industry_risk
[24일 대학가] 고려대·경희대·중앙대,,,industry_risk
"전문대학, 기업·기관과 손잡고 평생학습 제공 박차",,,industry_risk
"인천연구원-인천인재평생교육진흥원, 평생교육 정책개발 협력 MOU 체결",지역사회 ESG 파트너십,0.406,industry_risk
"안성시, 2025년 상반기 대학생 행정인턴십 발대식 개최",,,industry_risk
"한국영상대, 지역홍보영상 제작 지역 상생 협력 강화",,,industry_risk
[강원포럼]강릉해양경찰서와 대학 거버넌스,,,industry_risk
"""지역인재 육성 협력""…광주교육청, 6개 대학과 손잡았다",,,industry_risk
"광주시교육청-지역대학, '지역혁신중심 대학지원체계' 사업 추진",,,industry_risk
市교육청-지역 대학 ‘RISE 성공 추진’ 힘 모은다,,,industry_risk
"경상국립대학교, 2025 글로컬대학사업 3차 연도 추진전략 설명회 개최",,,industry_risk
"건국대, 광진구와 청년일자리 지역사회협력 등 협업 위한 업무협약 체결",지역사회 ESG 파트너십,0.465,industry_risk
"한전KDN, 지역대학 기업탐방 프로그램 운영",,,industry_risk
"한전KDN, '지역 대학생 기업탐방 프로그램' 진행",,,industry_risk
"제주도, RISE 3개 대학별 계획 확정…5년간 2500억원 투입",,,industry_risk
박경린 제주RISE센터장 “지자체·대학·기업이 상생하는 혁신교육모델...,지역사회 ESG 파트너십,0.425,industry_risk
"제주RISE센터 본격 운영...""지역-대학 동반성장체계 구축""",지역사회 ESG 파트너십,0.414,industry_risk
지역-대학 동반성장 지원 제주RISE센터 본격 운영,지역사회 ESG 파트너십,0.482,industry_risk
"""지역-대학 함께 떠오른다"" 제주형 RISE 본격 추진...2500억원 투입",,,industry_risk
"모젠코리아, 창원대에 대학발전기금 2000만원 전달",지역사회 ESG 파트너십,0.439,industry_risk
"모젠코리아, 국립창원대에 대학발전기금 쾌척",,,industry_risk
"백석대, 모나밸리와 지역사회 지속 발전 위한 협약",지역사회 ESG 파트너십,0.544,industry_risk
백석대·모나밸리 '지역혁신기반' 구축 협력한다,,,industry_risk
영남대-영남이공대 손잡고 '대학 발전 신모델' 만든다,,,industry_risk
"영남대·영남이공대 맞손, 대학 발전 신모델 만들어",지역사회 ESG 파트너십,0.452,industry_risk
"영남대·영남이공대 협력, 대학 발전 신모델 만든다!",지역사회 ESG 파트너십,0.447,industry_risk
"영남대·영남이공대, 학령인구 감소 등 공동대응…상호협력 맞손",지역사회 ESG 파트너십,0.426,industry_risk
"계명대-제주대, 지속가능 사회 전환 위한 연구 협력 맞손",지역사회 ESG 파트너십,0.464,industry_risk
"계명대-제주대, '지속가능 사회 전환' 연구 협력…생태·젠더 정의 함께...",지역사회 ESG 파트너십,0.444,industry_risk
"안성시, 대학들과 지역사회 발전·인재 양성 협력체계 구축",지역사회 ESG 파트너십,0.413,industry_risk
안성시-지역 대학 '라이즈 사업' 협력,지역사회 ESG 파트너십,0.456,industry_risk
"안성시, 관내 대학과 ‘지역혁신 대학지원체계’ 추진 협약",,,industry_risk
"안성시-관내 대학, 지역혁신중심 대학지원체계(RISE) 사업 업무 협약 체...",지역사회 ESG 파트너십,0.42,industry_risk
"의정부시, 대학·기업과 'AI 혁신 생태계' 구축",지역사회 ESG 파트너십,0.447,industry_risk
"의정부시, 산학·산업 협력해 ‘AI 혁신 클러스터’ 구축",,,industry_risk
청운대 개교 30주년 ‘글로컬 혁신대학’ 도약,,,industry_risk
"국립한밭대·한국기계연구원, 학·연 교류·협력 강화",,,industry_risk
"전북대, 장애학생 진로·취업 선도대학 7년 연속 선정",,,industry_risk
"경남정보대, 부산시민대학 신규학과 운영기관 선정",,,industry_risk
"경남정보대, ‘올해 부산시민대학’ 신규학과 운영기관 선정",,,industry_risk
"경남정보대, 부산시민대학 신규 학과 운영기관 최종 선정",,,industry_risk
"한양대, THE Asia Awards 2025 ‘지역 발전 기여’ 최우수 대학 선정",,,industry_risk
"청운대, 개교 30주년 맞아…글로벌 혁신 대학 도약",,,industry_risk
[30일 대학가] 고려대·중앙대·연세대,,,industry_risk
"청운대, 대학과 지역사회 상생협력 포럼 개최",,,industry_risk
"한양대, THE Asia Awards 2025 최우수 대학 선정 쾌거",,,industry_risk
"한양대, 아시아 최고 수준 대학 등극",,,industry_risk
"한양대, 亞 지역발전 기여 최우수대학에 선정",,,industry_risk
"[강원 소식] 동해시, 교육 발전 특구지역 협력체 공식 출범... 기관·학교...",,,industry_risk
"남서울대, ‘산학협력 글로벌 K-스마트팜 포럼’ 개최",,,industry_risk
전주대 '전북 RISE사업' 도내 사립대학 중 최대 규모 사업비 확보,,,industry_risk
"대구시, '2025년 대학생 멘토링 멘토단 통합 발대식' 개최",,,industry_risk
"대구시, 대학생 멘토링 멘토단 통합 발대식 개최",지역사회 ESG 파트너십,0.405,industry_risk
"대구시, 대학생 멘토링 멘토단 통합 발대식 개최…지역사회 참여 확대","취약계층 지원강화,지역사회 ESG 파트너십","0.473,0.453",industry_risk
"서울과기대 대학일자리플러스센터, '2025 노원구 일자리박람회' 유관기...",,,industry_risk
"서울과학기술대학교 대학일자리플러스센터, '2025 노원구 일자리박람회...",,,industry_risk
"조선이공대-광주 봉선2동, ‘지역과 대학이 함께 복지 상생’ 맞손",,,industry_risk
"안성시-관내 대학, RISE) 사업 추진 업무협약 체결",지역사회 ESG 파트너십,0.424,industry_risk
"안성시-관내 5개 대학, 대학지원체계 사업 추진 위한 업무협약 체결",,,industry_risk
[29일 대학가] 동국대·한양대·숭실대,,,industry_risk
"아워홈, 대학생 식비 부담 던다…대학생협과 협력",,,industry_risk
대구인문사회대학-행복한H병원 '지역 사회발전 기여' 협약,,,industry_risk
"대구·경북 7개 대학, 글로컬대학30 마지막 관문 통과 총력",,,industry_risk
"경복대학교, '사람을 키우는 대학' 비전으로 미래를 열다",,,industry_risk
"조경순 인구보건복지협회 지회장 ""육아는 사회 전체의 책임""",,,industry_risk
"황윤원 중원대학교 총장, 5월 1일 지역사립대학총장협의회 제9대 회장 취...",,,industry_risk
"계명대, 경북산업직업전문학교와 지역 청년 취업 활성화 협력",,,industry_risk
지역사립대학총장협의회 제9대 회장 황윤원 중원대 총장 취임,,,industry_risk
"서울의료원, 국민대 행정대학원과 지역사회 보건복지 협력",,,industry_risk
"서울의료원, 국민대 행정대학원과 엽무협약 체결",,,industry_risk
"인하대, '2025 실험실 특화형 창업선도대학' 선정",,,industry_risk
'스마트물류 인재 키운다'…도로공사서비스-김천대 산학협력,지역사회 ESG 파트너십,0.483,industry_risk
"다이닝브랜즈그룹, 산불 피해 지역 지원으로 ‘사회적 책임’ 실천",,,industry_risk
"국립순천대-순천교육지원청, '지역 미래 인재 양성' 협력 맞손",지역사회 ESG 파트너십,0.443,industry_risk
"중부발전, 충남지역 사회적 경제 조직 활성화 지속 지원",,,industry_risk
"제주대·대정여고, 지식재산 교육·창업 활성화 협력",지역사회 ESG 파트너십,0.423,industry_risk
한국도로공사서비스-김천대학교 산학협력 체결,지역사회 ESG 파트너십,0.437,industry_risk
한국도로공사서비스-김천대학교 지역상생 및 스마트물류 인재양성 위한...,지역사회 ESG 파트너십,0.503,industry_risk
글로컬대학30 사업 신청 D-1…전북지역 대학들 막바지 총력전,,,industry_risk
"경복대 간호대학 '매치 동아리', 어르신 대상 '리빙랩 프로젝트'",,,industry_risk
"경복대 간호대학 ‘매치 동아리’, 지역 노인 대상 ‘리빙랩 프로젝트’",,,industry_risk
"경복대학교 간호대학 '매치 동아리', 디지털 교육 리빙랩 프로젝트 진행",,,industry_risk
"경복대학교 간호대학'매치 동아리', 남양주 지역 노인 대상 디지털 교육...",,,industry_risk
"원광대·원광보건대 통합 확정, ‘생명산업 글로벌 거점대학’ 본격 출...",,,industry_risk
"동탄시티병원, 강동경희대학병원과 교육협력 순항… 지역 의료 허브로 ...",,,industry_risk
"동의대 국가안전정책대학원, 부산소방재난본부와 업무협력 협약",지역사회 ESG 파트너십,0.446,industry_risk
"[인터뷰] 김태원 충북도립대학 기획협력처장 “도립대의 경쟁력, 지역과...",,,industry_risk
“글로컬대학 연계한 의료·복지 복합단지 조성에 500억 투자”,,,industry_risk
"아주자동차대-보령시, “RISE 연계 협력체계 구축 워크숍 성황리에 마쳐...",지역사회 ESG 파트너십,0.434,industry_risk
"아주자동차대·보령시, RISE 연계 협력체계 구축 위한 워크숍 개최",,,industry_risk
"경복대 매치(MATCH) 동아리, '지역사회 어르신을 대상으로 디지털 교육'...",,,industry_risk
"경남교총-진주교대 교육대학원, 교원 성장 동반자 선언",지역사회 ESG 파트너십,0.431,industry_risk
[교육특집] 학생들의 교실을 세계로 넓히다…경기도교육청의 국제교류...,,,industry_risk
"전북대 인문대학, 무주교육지원청과 인문교육 협력 MOU",지역사회 ESG 파트너십,0.419,industry_risk
"국립순천대-순천교육지원청, 진로교육 협력 맞손…정주형 인재 양성 박...",지역사회 ESG 파트너십,0.405,industry_risk
국립순천대-순천교육지원청 지역 인재 양성 위한 교육 협력 맞손,지역사회 ESG 파트너십,0.455,industry_risk
"한국기술교육대, 가톨릭관동대 등 5개 거점대학과 협력",,,industry_risk
"원광대-풍산에프앤에스, 취업 지원 협력...""지역 인재 키운다""",지역사회 ESG 파트너십,0.475,industry_risk
"“아동권리 지키는 대학생들”… 한세대, 군포시아동보호전문기관과 손...",지역사회 ESG 파트너십,0.441,industry_risk
"韓 우슈협회, 국제대학교와 산학 협력…우슈부 창단까지",지역사회 ESG 파트너십,0.463,industry_risk
"우슈협회, 국제대와 산학 협력 협약…학생 현장실습과 취업 연계",,,industry_risk
포항교육지원청 Wee센터-한동대학교 상담대학원 MOU 체결,지역사회 ESG 파트너십,0.421,industry_risk
"""소비촉진·상권활성화""…가천대, 3개대학·2개기관과 맞손",,,industry_risk
"가천대학교, 지역 3개 대학·2개 기관과 'RISE 사업' 업무협약 체결",,,industry_risk
인제대 르엘동물의료센터와 글로컬대학 현장캠퍼스 개소식 개최,지역사회 ESG 파트너십,0.416,industry_risk
"동탄시티병원, 강동경희대학병원과 교육협력 협약 이후 도약 본격화",,,industry_risk
"NST, 고려대 세종캠과 교육·도시·산업혁신 포괄 'K-싱크탱크' 구축 협...",지역사회 ESG 파트너십,0.487,industry_risk
NST-고려대 세종캠퍼스 '상호 협력체계 구축',지역사회 ESG 파트너십,0.474,industry_risk
"국립강릉원주대 평의원회, 통합대학 심의 가결",,,industry_risk
황윤원 총장 “대학·지역사회 지식·자원 공유 함께 성장하는 방안 진...,,,industry_risk
"국립목포대 대학일자리플러스센터, '동원F&B' 기업탐방 진행",,,industry_risk
"서울성모병원, 가톨릭대 약학대학과 실무교육ㆍ연구협력 MOU 外",지역사회 ESG 파트너십,0.461,industry_risk
"전남대 수의대와 우치공원, 동물원 진료·연구·교육 협력",,,industry_risk
"광주여대 항공서비스학과, 자원봉사센터와 산학협력 체결",지역사회 ESG 파트너십,0.474,industry_risk
포항에 연구중심의과대학 유치… 대선 공약에 포함되어야,,,industry_risk
문화·예술·환경을 걷다…청도여성대학 대구 근대골목 탐방,,,industry_risk
"[수요논단] 대학생 정신건강, 선택 아닌 정책 의제다",,,industry_risk
"민·관·학 협력, 한국항공대역 개선 나선다",,,industry_risk
"을지대-한국사진작가협회, 지역사회 발전 위한 협약 체결",지역사회 ESG 파트너십,0.438,industry_risk
"을지대학교-한국사진작가협회, 지역사회와 문화예술 발전을 위한 업무 ...",지역사회 ESG 파트너십,0.432,industry_risk
"국립창원대 생활과학교실, 진동종합복지관과 과학문화 확산 협력",,,industry_risk
"[기고]초고령사회, 지역 돌봄의 전환이 필요하다",,,industry_risk
"삼육보건대-동대문문화재단, 지역 특화 브랜딩 및 문화협력 위한 산학협...",지역사회 ESG 파트너십,0.466,industry_risk
"""캘스테이트 풀러턴, 가주 대표 대학 만들자""",,,industry_risk
"고려대 개교 120주년 기념…고대안암병원, 지역사회 '무료진료'",,,industry_risk
"고대 안암병원, 지역사회 대상 무료진료 실시",,,industry_risk
"고대안암병원, 지역사회 의료 취약계층 무료 진료 실시",,,industry_risk
"고려대안암병원, 고려대학교 120주년 맞아 지역사회 대상 무료진료 실시",지역사회 ESG 교육 프로그램,0.402,industry_risk
"[동정+]고려대학교 개교 120주년 기념고려대 안암병원, 지역사회 대상 ...",지역사회 ESG 교육 프로그램,0.416,industry_risk
"전남여성가족재단, 지역 대학과 업무 협약",,,industry_risk
"전남여성가족재단, 호남권 지역 대학과 업무협약 체결",,,industry_risk
"전남여성가족재단, 지역 대학과 ‘2025년 청년 일경험 지원사업’ 업무...",,,industry_risk
"청도여성대학, 대구 근대문화골목서 첫 현장학습 성료",,,industry_risk
"대구한의대, 평생교육지원센터 제41기 청도여성대학(이서면) 1차 현장학...",,,industry_risk
"국립한국해양대-목포해양대, 부산 미래전략 실천...글로벌 협력 박차",,,industry_risk
"신현상 한양대 글로벌사회혁신단장, '2025 AVPN Northeast Asia Summit'서 한...",,,industry_risk
"대구보건대, '2025 글로컬대학30 연합대학 세미나' 개최",,,industry_risk
"대구보건대, '글로컬대학30' 연합 대학 세미나 열어",,,industry_risk
"iM재단-대구대, 청년 역량 활용 '참여형 사회공헌 활동' 개발",지역사회 ESG 파트너십,0.503,industry_risk
"[대구소식]iM사회공헌재단, 청년 역량 강화 RISE 사업 협약 등",지역사회 ESG 파트너십,0.495,industry_risk
"iM사회공헌재단, 청년 역량 강화 ‘RISE 사업’ 업무협약",지역사회 ESG 파트너십,0.456,industry_risk
"전북대 인문대학·무주교육지원청, 인문교육 협력 '맞손'",지역사회 ESG 파트너십,0.404,industry_risk
[24일 대학가] 삼육대·가천대·광운대,,,industry_risk
"조선대, 총동창회와 글로컬대학 비전 공감대 확산",,,industry_risk
"조선대, “글로컬대학30 추진에 박차”",,,industry_risk
"[대전24시] 대전시, 655억원 규모 RISE 사업 본궤도…지역·대학 동반성...",,,industry_risk
"시흥시, 서울대 시흥캠퍼스 시설 이용 활성화 추진 업무협약… 지역 상...",,,industry_risk
"서울대 시흥캠퍼스, 지역사회와 함께 하는 '열린 공간' 자리매김",,,industry_risk
“RISE사업 통해 음성 등 지역사회와 함께 성장…실질적 평생직업교육 ...,지역사회 ESG 파트너십,0.411,industry_risk
"""예술로 지역과 상생"" 안양대-소리로, 문화예술 협력 업무협약",지역사회 ESG 파트너십,0.48,industry_risk
국립부경대 환경해양대학-한국수자원공사 서낙동강/에코델타시티 수환...,지역사회 ESG 파트너십,0.436,industry_risk
"대구대-iM사회공헌재단, 지역혁신·글로컬대학30 사업 협력 맞손",지역사회 ESG 파트너십,0.512,industry_risk
"대구대-iM사회공헌재단, 지역혁신과 글로컬대학 사업 위한 협력 맞손",지역사회 ESG 파트너십,0.533,industry_risk
"대구대·iM사회공헌재단, 사회공헌 분야 상호 협력 강화",지역사회 ESG 파트너십,0.546,industry_risk
"김해 주요 3개 대학, '올시티 캠퍼스' 실현",,,industry_risk
"글로컬대학 인제대, 가야대/김해대와 함께 스포츠 교류전 개최",,,industry_risk
"대구대, 고교교육 기여대학·자율공모사업 선정",,,industry_risk
"대구대, 고교교육 기여대학 지원사업 및 자율공모사업 선정…11년 연속...",,,industry_risk
"경복대, 지역혁신중심 대학 선정…5년간 100억원 받아",,,industry_risk
"대구대, ‘25~26년 고교교육 기여대학 지원사업’·‘자율공모사업’ 선...",,,industry_risk
"경기도, RISE 수행대학 50개교 최종 선정",,,industry_risk
강원대-강릉원주대 통합 최종 승인 '강원 1도 1국립대학' 출범 본격화,,,industry_risk
"강원대-국립강릉원주대 통합, 교육부 최종 승인 「강원 1도 1국립대학」...",,,industry_risk
‘국내 최대 규모 거점 국립대학’ 통합 강원대 출범까지 9개월…남은 ...,,,industry_risk
"한라대, '고교교육 기여대학 지원사업' 선정",,,industry_risk
"한라대, 고교교육 기여대학 선정…""국비 지원 받는다""",,,industry_risk
"""원격대학이 AI 시대 미래교육의 개척자""",,,industry_risk
"한성대, 성북문화재단·지역대학과 인문강연 시리즈 '인문지식 프로젝트...",,,industry_risk
[30일 대학가] 한국대·가톨릭대·서울과기대,,,industry_risk
성결·안양·한세·서울신학 등 4개 대학 RISE 사업에 선정,,,industry_risk
"""美 볼티모어처럼 … 대학 앞세워 지역혁신""",,,industry_risk
"""지역을 넘어 세계로"" 공주대-충남대, 글로컬대학 예비지정",,,industry_risk
"국립공주대-충남대, 글로컬대학 9월 최종 선정 위해 뛴다",,,industry_risk
"전남대·조선대·동신대연합, 글로컬30 예비대학 지정됐다",,,industry_risk
광주·전남 7개 대학 ‘글로컬대’ 3차 예비지정,,,industry_risk
"조선대, 2025년 글로컬대학 예비지정 대학 선정",,,industry_risk
"국립창원대-도립거창대-남해대, 전국 첫 3개 대학 통합",,,industry_risk
"경남도립거창대학, '국립창원대학교 거창캠퍼스'로 새 출범",,,industry_risk
"통합 '국립창원대학교', 지역-국가 잇는 거점대학으로 도약",,,industry_risk
웹툰수업부터 시니어모델 강좌까지…노원평생학습대학 운영,,,industry_risk
"노원구, 지역 7개 대학과 ‘노원평생학습대학’ 운영",,,industry_risk
지역 7개 대학과 함께한 ‘노원평생학습대학’…“골라 배우는 재미”,,,industry_risk
"경기과학기술대학교, 'RISE 사업' 주관대학 선정",,,industry_risk
"충남도, 남호주와 탄소중립 협력 추진",,,industry_risk
"남해대학, 내년 3월 국립창원대학교 남해캠퍼스로 새롭게 출발",,,industry_risk
"강원·목포·창원·부산대, 내년 3월부터 통합 대학 출범",,,industry_risk
"국립목포대·전남도립대, 대학 통합 최종 확정",,,industry_risk
"국립목포대,전남도립대와 통합대학의 새로운 모델 제시",,,industry_risk
"[2025 서울형 라이즈(RISE) 참여대학] 건국대, 5개 과제 선정… 5년간 20...",,,industry_risk
"광주시-17개 지역대학, 라이즈 협약…혁신·인재양성 협력",지역사회 ESG 파트너십,0.423,industry_risk
"""라이즈 사업 성공 추진""…광주시, 17개 지역대학과 맞손",지역사회 ESG 파트너십,0.408,industry_risk
"""지역·대학 함께 성장하는 교육기회 도시"" 광주형 라이즈 사업 본격화",,,industry_risk
"광주시-17개 지역대학, '라이즈(RISE)' 협약",,,industry_risk
"광주시-17개 지역대학, 'RISE' 성공 추진 맞손",지역사회 ESG 파트너십,0.451,industry_risk
"동탄시티병원, 대학병원 연계 진료 체계 확산",,,industry_risk
세계로 나아가는 부산대... 글로벌 중심대학 도약 선언,,,industry_risk
"건국대, 혁신 거점대학 'RISE' 사업 5개 과제 선정…209억원 예산 확보",,,industry_risk
혁신 거점대학 'RISE' 사업서 비상하는 건국대,,,industry_risk
"명지전문대학, 서울시 RISE 사업 최종 선정…직업교육 거점 도약",지역사회 ESG 파트너십,0.435,industry_risk
"명지전문대학, 서울시 RISE 사업' 최종 선정...지역사회와 동반성장 본격...",지역사회 ESG 파트너십,0.458,industry_risk
"서현옥 경기도의원 “평택대·국제대학교, RISE 수행대학 선정 환영”",,,industry_risk
"서현옥 경기도의원, ""평택대·국제대 RISE 사업 선정 환영…지역 혁신 이...",,,industry_risk
"계명문화대학교, 국제협력기술선교과 졸업생 김원찬 씨 '박애상' 수상",,,industry_risk
"계명문화대 국제협력기술선교과 졸업생 김원찬씨, 제43회 교정대상 시상...",,,industry_risk
"서울예대, 경기도 ‘지역혁신중심 대학지원체계’ 수행대학 선정",지역사회 ESG 파트너십,0.416,industry_risk
"서울예술대학교, 경기도 '지역혁신중심 대학지원체계(RISE)' 수행대학 최...",지역사회 ESG 파트너십,0.428,industry_risk
"계원예술대, 경기도 '지역혁신중심 대학지원체계(RISE)' 사업 최종 선정",,,industry_risk
"에이직랜드, 광주 AI 반도체 전략 사업 '속도'…""기술 투자와 지역 협력...",,,industry_risk
"에이직랜드 , R&D‧인재 채용‧산학 협력 등 AI 반도체 생태계 구축 본격...",,,industry_risk
"경남대 RISE사업단, 지·산·학·연 협력 기반사업 본격 추진",지역사회 ESG 파트너십,0.433,industry_risk
전국 9개 대학을 4개로 통합한다,,,industry_risk
"전국 9개 대학, 4개 국립대로 통합",,,industry_risk
"평택대, 'RISE(지역혁신중심 대학지원체계) 사업' 선정",,,industry_risk
"평택대, '지역혁신중심 대학지원체계 사업' 최종 선정",,,industry_risk
"국립목포대, '2025~2026년 고교교육 기여대학' 선정",,,industry_risk
"동탄시티병원, 대학병원 기반 진료 체계로 본격 전환",,,industry_risk
제주대 2025~2026 고교교육 기여대학 지원사업 7년 연속 '선정',,,industry_risk
"경북도·대구대, 소프트웨어 중심대학 공모 선정",,,industry_risk
"경북도, ‘2025년도 소프트웨어(SW) 중심대학’ 공모사업 최종 선정",,,industry_risk
경북도·대구대 'SW 중심대학' 공모사업 최종 선정,,,industry_risk
"국내 최초 2·4년제 통합 대학 출범…목포대-도립대, 교육부 최종 승인",,,industry_risk
순천향대-신창향교 '전통과 현대 인문가치 확산' 공동 협력,지역사회 ESG 파트너십,0.419,industry_risk
"충북도립대학교, ""민·관·산·학 협력해 유학생 정착 돕는다""",,,industry_risk
"재외동포청, 인천 3개대학과 MOU…동포 유학생 정주지원 나선다",,,industry_risk
광주시·17개 대학 ‘동반성장 협력’ 맞손,지역사회 ESG 파트너십,0.453,industry_risk
청년·지역사회가 교류하는 열린 공간… ‘선교의 센터’를 세우다,,,industry_risk
안양대 컨소시엄 교육부 '지역혁신중심 대학지원체계' 사업 평생직업교...,,,industry_risk
"고려대 세종캠퍼스, 세종 라이즈(RISE) 사업 선정 대학 중 최고 사업비 ...",,,industry_risk
"[2025 세종형 라이즈(RISE) 참여대학] 고려대 세종캠 ""지역대학 중 최대...",,,industry_risk
"우석대, '대학생 청소년 교육지원사업' 8년 연속 선정",,,industry_risk
[29일 대학가] 삼육대·숭실대·성신여대,,,industry_risk
"서원대, 청소년기관과 청소년지도사 양성 협력",,,industry_risk
"용인교육지원청, 지역 6개 대학과 지역기반 공교육 혁신 도모",,,industry_risk
[경성대] ‘글로컬대학30’ 예비선정...K-컬처 중심 선도대학으로 도약...,,,industry_risk
한국교통대 사회과학대학-충주예성여고 업무협약 체결,지역사회 ESG 파트너십,0.464,industry_risk
"한국교통대, '사회과학대학·충주예성여자고 간 지역 정주 인재 양성 협...",지역사회 ESG 파트너십,0.416,industry_risk
"한국교통대-충주예성여고, 지역 미래 인재 양성 위한 교육 협력 맞손",지역사회 ESG 파트너십,0.433,industry_risk
도부(주) 김일순 회장…인제대에 발전기금 3000만원 전달. 누적 기부액 ...,,,industry_risk
"""대학 문 닫는 순간, 지역도 소멸 위기…중장기 전략 지원 필요""",,,industry_risk
"동국대 WISE캠퍼스, 고교교육 기여대학 지원사업 선정",,,industry_risk
1000억 지원 '글로컬대학' 25개 마지막 관문 향한다,,,industry_risk
청도여성대학 제42기 개강…지역 여성 문화리더 양성 본격화,,,industry_risk
"대구한의대, 제42기 청도여성대학 개강…지역 여성 문화 리더 양성 시동",,,industry_risk
"대구한의대, 미래라이프융합대학 제42기 청도여성대학 개강식 개최",,,industry_risk
"충남, 글로컬대학 '역대급' 4건 예비 지정",,,industry_risk
"충남 4개 대학, 글로컬대 예비 지정",,,industry_risk
"충남도 전략적 지원 결실! ""글로컬대학 역대급 4건"" 예비 지정",,,industry_risk
"충남, 글로컬대학 예비지정 '4곳 동시 선정'",,,industry_risk
"""K컬처 중심 대학으로!"" 전주대-호원대, 글로컬대학 예비지정",,,industry_risk
호원대-전주대 연합... '2025 글로컬대학 예비지정 선정',,,industry_risk
"호원대-전주대 연합, ‘글로컬대학 예비지정’ 선정",,,industry_risk
"인천대, '인문사회 HUSS 포용사회 구축 컨소시엄 주관대학' 선정",,,industry_risk
"주금공, 부산대와 '지역 인재육성·사회발전' 업무협약 체결",지역사회 ESG 파트너십,0.435,industry_risk
"부산대-한국주택금융공사, 지역인재 육성 및 사회발전 업무협약 체결",,,industry_risk
"HF, 지역사회 인재육성·발전 나선다",지역사회 ESG 파트너십,0.417,industry_risk
"대구대, SW중심대학 선정…8년간 국비 150억원 확보",,,industry_risk
"경북도-대구대, ‘소프트웨어 중심대학’ 선정…국비 150억 확보",,,industry_risk
"[지역혁신의 중심, 대학이 선도한다] 라이즈(RISE) 참여대학 '서울특별시...",,,industry_risk
"금오공대, 'K테크 주치의' 비전으로 글로컬대학 예비지정 쾌거",,,industry_risk
"명지대, 용인시자원봉사센터와 자원봉사 협력 체계 구축 업무협약 체결",,,industry_risk
"부산농협본부, 경성대학교와 창녕에서 농촌봉사활동",,,industry_risk
"부산시설공단, 대학과 협력해 지하도상가 활성화",,,industry_risk
"부산시설공단, 지역대학과 손잡고 '지하도상가 시니어 특화사업' 본격 ...",,,industry_risk
"부산시설공단, 지역대학·상인회와 손잡고 ‘시니어 봄바람 프로젝트’...",지역사회 ESG 파트너십,0.422,industry_risk
영남대·수성대·대구과학대·대구보건대 [대학소식],,,industry_risk
"충남대-국립공주대, 글로컬대학 예비지정 선정",,,industry_risk
"충남대-국립공주대, 글로컬 대학 예비 지정 선정…지역 육성 초광역 통...",,,industry_risk
"계명대·금오공대, '글로컬대학' 예비 지정…지역 혁신 선도 기대",,,industry_risk
"[2025 서울형 라이즈(RISE) 참여대학] 삼육대, '초등돌봄·지역복지' 혁...",,,industry_risk
"기보-국립부경대, 지역사회 상생을 위한 협력체계 구축",지역사회 ESG 파트너십,0.443,industry_risk
